nuts_code,region_name_policy,year,program_name,hh_size,guaranteed_amount,max_amount,source_year,assumption_no_change,assumption_note,source_amount,notes_amount,schedule_included_main_baseline
ES42,Castilla-La Mancha,2017,Ingreso Mínimo de Solidaridad,5,622.22,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2018,Ingreso Mínimo de Solidaridad,5,622.22,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2019,Ingreso Mínimo de Solidaridad,5,622.22,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2017,Ingreso Mínimo de Solidaridad,6,672.67,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2018,Ingreso Mínimo de Solidaridad,6,672.67,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2019,Ingreso Mínimo de Solidaridad,6,672.67,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2017,Ingreso Mínimo de Solidaridad,7,723.12,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2018,Ingreso Mínimo de Solidaridad,7,723.12,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2019,Ingreso Mínimo de Solidaridad,7,723.12,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2017,Ingreso Mínimo de Solidaridad,8,723.12,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2018,Ingreso Mínimo de Solidaridad,8,723.12,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES42,Castilla-La Mancha,2019,Ingreso Mínimo de Solidaridad,8,723.12,723.12,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Unidad familiar; report does not provide full legal mapping from survey household to benefit unit.,True
ES41,Castilla y Leon,2017,Renta Garantizada de Ciudadanía,1,430.27,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2018,Renta Garantizada de Ciudadanía,1,430.27,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2019,Renta Garantizada de Ciudadanía,1,430.27,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2017,Renta Garantizada de Ciudadanía,2,537.84,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2018,Renta Garantizada de Ciudadanía,2,537.84,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2019,Renta Garantizada de Ciudadanía,2,537.84,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2017,Renta Garantizada de Ciudadanía,3,602.38,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2018,Renta Garantizada de Ciudadanía,3,602.38,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2019,Renta Garantizada de Ciudadanía,3,602.38,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2017,Renta Garantizada de Ciudadanía,4,645.41,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2018,Renta Garantizada de Ciudadanía,4,645.41,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2019,Renta Garantizada de Ciudadanía,4,645.41,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2017,Renta Garantizada de Ciudadanía,5,688.44,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2018,Renta Garantizada de Ciudadanía,5,688.44,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2019,Renta Garantizada de Ciudadanía,5,688.44,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2017,Renta Garantizada de Ciudadanía,6,699.19,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2018,Renta Garantizada de Ciudadanía,6,699.19,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES41,Castilla y Leon,2019,Renta Garantizada de Ciudadanía,6,699.19,699.19,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Later 2017 values after update,True
ES51,Catalonia,2017,Renta Garantizada de Ciudadanía (RGC),1,564.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2018,Renta Garantizada de Ciudadanía (RGC),1,564.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2019,Renta Garantizada de Ciudadanía (RGC),1,564.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2017,Renta Garantizada de Ciudadanía (RGC),2,836.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2018,Renta Garantizada de Ciudadanía (RGC),2,836.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2019,Renta Garantizada de Ciudadanía (RGC),2,836.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2017,Renta Garantizada de Ciudadanía (RGC),3,909.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2018,Renta Garantizada de Ciudadanía (RGC),3,909.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2019,Renta Garantizada de Ciudadanía (RGC),3,909.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2017,Renta Garantizada de Ciudadanía (RGC),4,982.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2018,Renta Garantizada de Ciudadanía (RGC),4,982.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2019,Renta Garantizada de Ciudadanía (RGC),4,982.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2017,Renta Garantizada de Ciudadanía (RGC),5,1062.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2018,Renta Garantizada de Ciudadanía (RGC),5,1062.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES51,Catalonia,2019,Renta Garantizada de Ciudadanía (RGC),5,1062.0,1062.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,During 2017 RMI and RGC coexist; using RGC from 2017 onward,True
ES63,Ceuta,2017,Ingreso Mínimo de Inserción Social,1,300.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2018,Ingreso Mínimo de Inserción Social,1,300.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2019,Ingreso Mínimo de Inserción Social,1,300.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2017,Ingreso Mínimo de Inserción Social,2,330.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2018,Ingreso Mínimo de Inserción Social,2,330.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2019,Ingreso Mínimo de Inserción Social,2,330.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2017,Ingreso Mínimo de Inserción Social,3,360.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2018,Ingreso Mínimo de Inserción Social,3,360.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2019,Ingreso Mínimo de Inserción Social,3,360.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2017,Ingreso Mínimo de Inserción Social,4,390.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2018,Ingreso Mínimo de Inserción Social,4,390.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2019,Ingreso Mínimo de Inserción Social,4,390.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2017,Ingreso Mínimo de Inserción Social,5,420.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2018,Ingreso Mínimo de Inserción Social,5,420.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES63,Ceuta,2019,Ingreso Mínimo de Inserción Social,5,420.0,420.0,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2017,Renta Básica Extremeña de Inserción,1,430.27,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2018,Renta Básica Extremeña de Inserción,1,430.27,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2019,Renta Básica Extremeña de Inserción,1,430.27,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2017,Renta Básica Extremeña de Inserción,2,430.27,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2018,Renta Básica Extremeña de Inserción,2,430.27,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2019,Renta Básica Extremeña de Inserción,2,430.27,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2017,Renta Básica Extremeña de Inserción,3,537.84,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2018,Renta Básica Extremeña de Inserción,3,537.84,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2019,Renta Básica Extremeña de Inserción,3,537.84,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2017,Renta Básica Extremeña de Inserción,4,591.62,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2018,Renta Básica Extremeña de Inserción,4,591.62,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2019,Renta Básica Extremeña de Inserción,4,591.62,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2017,Renta Básica Extremeña de Inserción,5,645.41,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2018,Renta Básica Extremeña de Inserción,5,645.41,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2019,Renta Básica Extremeña de Inserción,5,645.41,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2017,Renta Básica Extremeña de Inserción,6,672.3,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2018,Renta Básica Extremeña de Inserción,6,672.3,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2019,Renta Básica Extremeña de Inserción,6,672.3,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2017,Renta Básica Extremeña de Inserción,7,699.19,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2018,Renta Básica Extremeña de Inserción,7,699.19,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES43,Extremadura,2019,Renta Básica Extremeña de Inserción,7,699.19,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,,True
ES11,Galicia,2017,Renta de Inclusión Social (RISGA),1,403.38,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2018,Renta de Inclusión Social (RISGA),1,403.38,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2019,Renta de Inclusión Social (RISGA),1,403.38,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2017,Renta de Inclusión Social (RISGA),2,478.68,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2018,Renta de Inclusión Social (RISGA),2,478.68,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2019,Renta de Inclusión Social (RISGA),2,478.68,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2017,Renta de Inclusión Social (RISGA),3,543.22,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2018,Renta de Inclusión Social (RISGA),3,543.22,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2019,Renta de Inclusión Social (RISGA),3,543.22,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2017,Renta de Inclusión Social (RISGA),4,597.0,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2018,Renta de Inclusión Social (RISGA),4,597.0,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES11,Galicia,2019,Renta de Inclusión Social (RISGA),4,597.0,726.08,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 8 / notes,Later 2017 values after update; larger sizes may need cap logic,True
ES30,Madrid,2017,Renta Mínima de Inserción,1,400.0,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES30,Madrid,2018,Renta Mínima de Inserción,1,400.0,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES30,Madrid,2019,Renta Mínima de Inserción,1,400.0,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES30,Madrid,2017,Renta Mínima de Inserción,2,512.67,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES30,Madrid,2018,Renta Mínima de Inserción,2,512.67,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES30,Madrid,2019,Renta Mínima de Inserción,2,512.67,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES30,Madrid,2017,Renta Mínima de Inserción,3,587.78,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES30,Madrid,2018,Renta Mínima de Inserción,3,587.78,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES30,Madrid,2019,Renta Mínima de Inserción,3,587.78,707.7,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 2,Partial schedule; larger sizes use cap,True
ES64,Melilla,2017,Ingreso Melillense de Integración / Prestación Básica Familiar,1,458.64,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2018,Ingreso Melillense de Integración / Prestación Básica Familiar,1,458.64,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2019,Ingreso Melillense de Integración / Prestación Básica Familiar,1,458.64,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2017,Ingreso Melillense de Integración / Prestación Básica Familiar,2,535.08,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2018,Ingreso Melillense de Integración / Prestación Básica Familiar,2,535.08,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2019,Ingreso Melillense de Integración / Prestación Básica Familiar,2,535.08,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2017,Ingreso Melillense de Integración / Prestación Básica Familiar,3,611.52,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2018,Ingreso Melillense de Integración / Prestación Básica Familiar,3,611.52,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2019,Ingreso Melillense de Integración / Prestación Básica Familiar,3,611.52,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2017,Ingreso Melillense de Integración / Prestación Básica Familiar,4,687.96,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2018,Ingreso Melillense de Integración / Prestación Básica Familiar,4,687.96,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2019,Ingreso Melillense de Integración / Prestación Básica Familiar,4,687.96,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2017,Ingreso Melillense de Integración / Prestación Básica Familiar,5,764.4,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2018,Ingreso Melillense de Integración / Prestación Básica Familiar,5,764.4,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES64,Melilla,2019,Ingreso Melillense de Integración / Prestación Básica Familiar,5,764.4,764.4,2017,True,2017 parameters carried forward to 2018-2019,Dato sulla RMI 2017.pdf - Cuadro 13 notes,Combined representation for 2017,True
ES62,Murcia,2017,Renta Básica de Inserción,1,430.27,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2018,Renta Básica de Inserción,1,430.27,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2019,Renta Básica de Inserción,1,430.27,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2017,Renta Básica de Inserción,2,430.27,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2018,Renta Básica de Inserción,2,430.27,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2019,Renta Básica de Inserción,2,430.27,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2017,Renta Básica de Inserción,3,537.84,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2018,Renta Básica de Inserción,3,537.84,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
ES62,Murcia,2019,Renta Básica de Inserción,3,537.84,806.76,2017,True,2017 parameters carried forward to 2018-2019,Informe_2018.pdf - Cuadro 2 / informe-rrmm-19.pdf - Cuadro 3-4,Operational proxy for pre-2020 simulation; Murcia treated as listed schedule region instead of excluded formula region.,True
